,index,NOC,Year,Season,Host,athlete_count,Population,GDP per capita,Gold,Silver,Bronze,country_medal_total,olympic_total,medal_share
245,551,BUL,1972,Summer,0,174,8576200.0,8145.0,6.0,10.0,5.0,21.0,373.0,0.05630026809651475
246,574,BUR,1972,Summer,0,1,5825174.0,1253.0,0.0,0.0,0.0,0.0,373.0,0.0
247,595,CAM,1972,Summer,0,14,7302114.0,920.0,0.0,0.0,0.0,0.0,373.0,0.0
248,628,CAN,1972,Summer,0,269,22218463.0,20837.0,0.0,2.0,3.0,5.0,373.0,0.013404825737265416
249,677,CHA,1972,Summer,0,5,3815253.0,800.0,0.0,0.0,0.0,0.0,373.0,0.0
250,710,CHI,1972,Summer,0,11,123611.0,8520.0,0.0,0.0,0.0,0.0,373.0,0.0
251,711,CHI,1972,Summer,0,11,10103675.0,8520.0,0.0,0.0,0.0,0.0,373.0,0.0
252,777,CIV,1972,Summer,0,8,5576026.0,2887.0,0.0,0.0,0.0,0.0,373.0,0.0
253,790,CMR,1972,Summer,0,15,6867170.0,1612.0,0.0,0.0,0.0,0.0,373.0,0.0
254,829,COL,1972,Summer,0,56,22516429.0,5348.0,0.0,1.0,2.0,3.0,373.0,0.00804289544235925
255,857,CRC,1972,Summer,0,4,1944170.0,6564.0,0.0,0.0,0.0,0.0,373.0,0.0
256,901,CUB,1972,Summer,0,133,9025347.0,3253.0,3.0,1.0,4.0,8.0,373.0,0.021447721179624665
257,964,DEN,1972,Summer,0,100,4991596.0,21579.0,1.0,0.0,0.0,1.0,373.0,0.002680965147453083
258,1001,DOM,1972,Summer,0,5,4755464.0,2928.0,0.0,0.0,0.0,0.0,373.0,0.0
259,1015,ECU,1972,Summer,0,4,6429377.0,4801.0,0.0,0.0,0.0,0.0,373.0,0.0
260,1037,EGY,1972,Summer,0,26,36102670.0,2047.0,0.0,0.0,0.0,0.0,373.0,0.0
261,1056,ESA,1972,Summer,0,15,3867310.0,3668.0,0.0,0.0,0.0,0.0,373.0,0.0
262,1084,ESP,1972,Summer,0,102,34604469.0,10796.0,0.0,0.0,1.0,1.0,373.0,0.002680965147453083
263,1133,ETH,1972,Summer,0,31,30140799.0,995.0,0.0,0.0,2.0,2.0,373.0,0.005361930294906166
264,1187,FIN,1972,Summer,0,113,4639657.0,16654.0,3.0,1.0,4.0,8.0,373.0,0.021447721179624665
265,1238,FRA,1972,Summer,0,268,52793151.0,19549.0,2.0,4.0,7.0,13.0,373.0,0.03485254691689008
266,1278,GAB,1972,Summer,0,1,611705.0,6559.0,0.0,0.0,0.0,0.0,373.0,0.0
267,1324,GBR,1972,Summer,0,336,56086065.0,18002.0,4.0,5.0,9.0,18.0,373.0,0.04825737265415549
268,1424,GHA,1972,Summer,0,23,9229640.0,2235.0,0.0,0.0,1.0,1.0,373.0,0.002680965147453083
269,1458,GRE,1972,Summer,0,54,8888628.0,11795.0,0.0,2.0,0.0,2.0,373.0,0.005361930294906166
270,1494,GUA,1972,Summer,0,11,5723759.0,5037.0,0.0,0.0,0.0,0.0,373.0,0.0
271,1549,HAI,1972,Summer,0,7,4837334.0,1635.0,0.0,0.0,0.0,0.0,373.0,0.0
272,1565,HKG,1972,Summer,0,16,4123600.0,10632.0,0.0,0.0,0.0,0.0,373.0,0.0
273,1618,HUN,1972,Summer,0,259,10398489.0,8505.0,6.0,13.0,16.0,35.0,373.0,0.0938337801608579
274,1645,INA,1972,Summer,0,7,121017316.0,2117.0,0.0,0.0,0.0,0.0,373.0,0.0
275,1671,IND,1972,Summer,0,29,581087255.0,1329.0,0.0,0.0,1.0,1.0,373.0,0.002680965147453083
276,1731,IRL,1972,Summer,0,69,3036850.0,10621.0,0.0,0.0,0.0,0.0,373.0,0.0
277,1778,ISL,1972,Summer,0,16,209137.0,17366.0,0.0,0.0,0.0,0.0,373.0,0.0
278,1806,ISR,1972,Summer,0,16,3148000.0,15108.0,0.0,0.0,0.0,0.0,373.0,0.0
279,1868,ITA,1972,Summer,0,259,54381345.0,16035.0,5.0,3.0,10.0,18.0,373.0,0.04825737265415549
280,1908,JAM,1972,Summer,0,39,1935089.0,6150.0,0.0,0.0,1.0,1.0,373.0,0.002680965147453083
281,1956,JPN,1972,Summer,0,220,107188000.0,17110.0,13.0,8.0,8.0,29.0,373.0,0.0777479892761394
282,1995,KEN,1972,Summer,0,49,12146070.0,1524.0,2.0,3.0,4.0,9.0,373.0,0.024128686327077747
283,2035,KOR,1972,Summer,0,26,33505406.0,3387.89,0.0,1.0,0.0,1.0,373.0,0.002680965147453083
284,2059,KSA,1972,Summer,0,11,6392973.0,15138.0,0.0,0.0,0.0,0.0,373.0,0.0
285,2125,LBR,1972,Summer,0,5,1474567.0,4568.0,0.0,0.0,0.0,0.0,373.0,0.0
286,2140,LES,1972,Summer,0,2,1077102.0,1108.0,0.0,0.0,0.0,0.0,373.0,0.0
287,2251,LUX,1972,Summer,0,11,346600.0,22236.0,0.0,0.0,0.0,0.0,373.0,0.0
288,2271,MAD,1972,Summer,0,10,6946619.0,1916.0,0.0,0.0,0.0,0.0,373.0,0.0
289,2288,MAR,1972,Summer,0,19,16696890.0,2660.0,0.0,0.0,0.0,0.0,373.0,0.0
290,2306,MAS,1972,Summer,0,23,11324277.0,3649.0,0.0,0.0,0.0,0.0,373.0,0.0
291,2317,MAW,1972,Summer,0,18,4958556.0,851.0,0.0,0.0,0.0,0.0,373.0,0.0
292,2359,MEX,1972,Summer,0,194,54689944.0,7256.0,0.0,1.0,0.0,1.0,373.0,0.002680965147453083
293,2382,MGL,1972,Summer,0,44,1356673.0,1256.0,0.0,1.0,0.0,1.0,373.0,0.002680965147453083
294,2420,MLI,1972,Summer,0,3,6147464.0,971.0,0.0,0.0,0.0,0.0,373.0,0.0
295,2436,MLT,1972,Summer,0,2,302450.0,4299.0,0.0,0.0,0.0,0.0,373.0,0.0
296,2517,MYA,1972,Summer,0,7,28570093.0,1023.0,0.0,0.0,0.0,0.0,373.0,0.0
297,2537,NCA,1972,Summer,0,10,2558705.0,4543.0,0.0,0.0,0.0,0.0,373.0,0.0
298,2571,NED,1972,Summer,0,136,13328593.0,20079.0,3.0,1.0,1.0,5.0,373.0,0.013404825737265416
299,2597,NEP,1972,Summer,0,2,12583142.0,1034.0,0.0,0.0,0.0,0.0,373.0,0.0
300,2619,NGR,1972,Summer,0,26,58665813.0,1908.0,0.0,0.0,1.0,1.0,373.0,0.002680965147453083
301,2632,NIG,1972,Summer,0,4,4768225.0,1282.0,0.0,0.0,1.0,1.0,373.0,0.002680965147453083
302,2668,NOR,1972,Summer,0,120,3933004.0,17409.0,2.0,1.0,1.0,4.0,373.0,0.010723860589812333
303,2712,NZL,1972,Summer,0,86,2903900.0,18889.0,1.0,1.0,1.0,3.0,373.0,0.00804289544235925
304,2751,PAK,1972,Summer,0,12,61381982.0,1455.0,0.0,1.0,0.0,1.0,373.0,0.002680965147453083
305,2770,PAN,1972,Summer,0,8,1607797.0,5571.0,0.0,0.0,0.0,0.0,373.0,0.0
306,2782,PAR,1972,Summer,0,3,2597149.0,3017.0,0.0,0.0,0.0,0.0,373.0,0.0
307,2802,PER,1972,Summer,0,28,14221954.0,6264.0,0.0,0.0,0.0,0.0,373.0,0.0
308,2826,PHI,1972,Summer,0,67,37923400.0,2954.0,0.0,0.0,0.0,0.0,373.0,0.0
309,2883,POL,1972,Summer,0,292,33055650.0,7986.0,7.0,5.0,9.0,21.0,373.0,0.05630026809651475
310,2919,POR,1972,Summer,0,35,8630430.0,10130.0,0.0,0.0,0.0,0.0,373.0,0.0
311,2961,PUR,1972,Summer,0,55,2817256.0,11046.0,0.0,0.0,0.0,0.0,373.0,0.0
312,3007,ROU,1972,Summer,0,188,20657957.0,3867.0,3.0,6.0,7.0,16.0,373.0,0.04289544235924933
313,3099,SEN,1972,Summer,0,34,4522886.0,2289.0,0.0,0.0,0.0,0.0,373.0,0.0
314,3130,SGP,1972,Summer,0,12,2152400.0,8155.0,0.0,0.0,0.0,0.0,373.0,0.0
315,3225,SRI,1972,Summer,0,6,13002234.0,2327.0,0.0,0.0,0.0,0.0,373.0,0.0
316,3245,SUD,1972,Summer,0,15,10974626.0,1400.0,0.0,0.0,0.0,0.0,373.0,0.0
317,3282,SUI,1972,Summer,0,214,6260956.0,25356.91,0.0,3.0,0.0,3.0,373.0,0.00804289544235925
318,3356,SWE,1972,Summer,0,130,8122300.0,20725.0,4.0,6.0,6.0,16.0,373.0,0.04289544235924933
319,3380,SWZ,1972,Summer,0,4,457039.0,1889.0,0.0,0.0,0.0,0.0,373.0,0.0
320,3393,SYR,1972,Summer,0,5,6800148.0,7243.0,0.0,0.0,0.0,0.0,373.0,0.0
321,3406,TAN,1972,Summer,0,16,14428340.0,945.0,0.0,0.0,0.0,0.0,373.0,0.0
322,3464,THA,1972,Summer,0,30,39058594.0,2786.0,0.0,0.0,0.0,0.0,373.0,0.0
323,3499,TOG,1972,Summer,0,7,2247578.0,1709.0,0.0,0.0,0.0,0.0,373.0,0.0
324,3540,TTO,1972,Summer,0,25,968136.0,13753.0,0.0,0.0,0.0,0.0,373.0,0.0
325,3558,TUN,1972,Summer,0,12,5291335.0,3645.0,0.0,1.0,0.0,1.0,373.0,0.002680965147453083
326,3587,TUR,1972,Summer,0,47,36587267.0,4929.0,0.0,1.0,0.0,1.0,373.0,0.002680965147453083
327,3625,UGA,1972,Summer,0,19,9929644.0,1364.0,1.0,1.0,0.0,2.0,373.0,0.005361930294906166
328,3716,USA,1972,Summer,0,435,209896000.0,25414.0,33.0,31.0,30.0,94.0,373.0,0.2520107238605898
329,3766,VEN,1972,Summer,0,27,12097696.0,15135.0,0.0,0.0,0.0,0.0,373.0,0.0
330,3848,ZAM,1972,Summer,0,12,4466170.0,1761.0,0.0,0.0,0.0,0.0,373.0,0.0
331,7,AFG,1980,Summer,0,11,13356500.0,1019.0,0.0,0.0,0.0,0.0,280.0,0.0
332,43,ALG,1980,Summer,0,34,19221659.0,5024.0,0.0,0.0,0.0,0.0,280.0,0.0
333,78,ANG,1980,Summer,0,14,8341290.0,1532.0,0.0,0.0,0.0,0.0,280.0,0.0
334,196,AUS,1980,Summer,0,152,14692000.0,22972.0,2.0,2.0,5.0,9.0,280.0,0.03214285714285714
335,246,AUT,1980,Summer,0,70,7549433.0,21932.0,1.0,2.0,1.0,4.0,280.0,0.014285714285714285
336,347,BEL,1980,Summer,0,67,9859242.0,23060.0,1.0,0.0,0.0,1.0,280.0,0.0035714285714285713
337,368,BEN,1980,Summer,0,17,3717161.0,1691.0,0.0,0.0,0.0,0.0,280.0,0.0
338,472,BOT,1980,Summer,0,8,897860.0,2348.0,0.0,0.0,0.0,0.0,280.0,0.0
339,495,BRA,1980,Summer,0,104,120694012.0,8249.0,2.0,0.0,2.0,4.0,280.0,0.014285714285714285
340,555,BUL,1980,Summer,0,301,8861535.0,9634.0,8.0,16.0,17.0,41.0,280.0,0.14642857142857144
341,792,CMR,1980,Summer,0,26,8621409.0,1900.0,0.0,0.0,0.0,0.0,280.0,0.0
342,831,COL,1980,Summer,0,12,26900508.0,6786.0,0.0,0.0,0.0,0.0,280.0,0.0
343,859,CRC,1980,Summer,0,22,2389973.0,7828.0,0.0,0.0,0.0,0.0,280.0,0.0
344,903,CUB,1980,Summer,0,184,9849457.0,4106.0,8.0,7.0,5.0,20.0,280.0,0.07142857142857142
345,911,CYP,1980,Summer,0,13,685408.0,9451.0,0.0,0.0,0.0,0.0,280.0,0.0
346,966,DEN,1980,Summer,0,42,5123027.0,24272.0,2.0,1.0,2.0,5.0,280.0,0.017857142857142856
347,1003,DOM,1980,Summer,0,7,5803929.0,3781.0,0.0,0.0,0.0,0.0,280.0,0.0
348,1017,ECU,1980,Summer,0,13,7989178.0,6582.0,0.0,0.0,0.0,0.0,280.0,0.0
349,1088,ESP,1980,Summer,0,134,37491165.0,14008.0,1.0,3.0,2.0,6.0,280.0,0.02142857142857143
350,1134,ETH,1980,Summer,0,42,35141703.0,1033.0,2.0,0.0,2.0,4.0,280.0,0.014285714285714285
351,1191,FIN,1980,Summer,0,97,4779535.0,20640.0,3.0,1.0,4.0,8.0,280.0,0.02857142857142857
352,1242,FRA,1980,Summer,0,154,55161510.0,23537.0,6.0,5.0,3.0,14.0,280.0,0.05
353,1328,GBR,1980,Summer,0,264,56314216.0,20612.0,5.0,7.0,9.0,21.0,280.0,0.075
354,1462,GRE,1980,Summer,0,35,9642505.0,14300.0,1.0,0.0,2.0,3.0,280.0,0.010714285714285714
355,1496,GUA,1980,Summer,0,10,6890346.0,6384.0,0.0,0.0,0.0,0.0,280.0,0.0
356,1508,GUI,1980,Summer,0,10,4871446.0,872.0,0.0,0.0,0.0,0.0,280.0,0.0
357,1622,HUN,1980,Summer,0,284,10711122.0,10052.0,7.0,10.0,15.0,32.0,280.0,0.11428571428571428
358,1673,IND,1980,Summer,0,47,698952837.0,1495.0,1.0,0.0,0.0,1.0,280.0,0.0035714285714285713
359,1733,IRL,1980,Summer,0,50,3412800.0,13614.0,0.0,1.0,1.0,2.0,280.0,0.007142857142857143
360,1753,IRQ,1980,Summer,0,26,13653348.0,10165.0,0.0,0.0,0.0,0.0,280.0,0.0
361,1781,ISL,1980,Summer,0,12,228138.0,24528.0,0.0,0.0,0.0,0.0,280.0,0.0
362,1872,ITA,1980,Summer,0,146,56433883.0,20959.0,8.0,3.0,4.0,15.0,280.0,0.05357142857142857
363,1910,JAM,1980,Summer,0,20,2162839.0,4975.0,0.0,0.0,3.0,3.0,280.0,0.010714285714285714
364,1927,JOR,1980,Summer,0,6,2377997.0,7141.0,0.0,0.0,0.0,0.0,280.0,0.0
365,2082,LAO,1980,Summer,0,19,3258149.0,1054.0,0.0,0.0,0.0,0.0,280.0,0.0
366,2113,LBA,1980,Summer,0,24,3219462.0,8741.0,0.0,0.0,0.0,0.0,280.0,0.0
367,2141,LES,1980,Summer,0,7,1340258.0,1589.0,0.0,0.0,0.0,0.0,280.0,0.0
368,2253,LUX,1980,Summer,0,4,364150.0,24951.0,0.0,0.0,0.0,0.0,280.0,0.0
369,2272,MAD,1980,Summer,0,18,8716549.0,1680.0,0.0,0.0,0.0,0.0,280.0,0.0
370,2361,MEX,1980,Summer,0,62,67761367.0,9929.0,0.0,1.0,3.0,4.0,280.0,0.014285714285714285
371,2385,MGL,1980,Summer,0,54,1689622.0,1618.0,0.0,2.0,2.0,4.0,280.0,0.014285714285714285
372,2421,MLI,1980,Summer,0,7,7090124.0,1168.0,0.0,0.0,0.0,0.0,280.0,0.0
373,2437,MLT,1980,Summer,0,9,316645.0,8920.0,0.0,0.0,0.0,0.0,280.0,0.0
374,2483,MOZ,1980,Summer,0,16,11630194.0,1945.0,0.0,0.0,0.0,0.0,280.0,0.0
375,2518,MYA,1980,Summer,0,2,34224316.0,1320.0,0.0,0.0,0.0,0.0,280.0,0.0
376,2539,NCA,1980,Summer,0,6,3265520.0,3414.0,0.0,0.0,0.0,0.0,280.0,0.0
377,2575,NED,1980,Summer,0,78,14149800.0,23438.0,0.0,1.0,2.0,3.0,280.0,0.010714285714285714
378,2599,NEP,1980,Summer,0,10,15016408.0,1057.0,0.0,0.0,0.0,0.0,280.0,0.0
379,2620,NGR,1980,Summer,0,31,73423646.0,2080.0,0.0,0.0,0.0,0.0,280.0,0.0
380,2716,NZL,1980,Summer,0,5,3112900.0,19681.0,0.0,0.0,0.0,0.0,280.0,0.0
381,2804,PER,1980,Summer,0,29,17547612.0,6795.0,0.0,0.0,0.0,0.0,280.0,0.0
382,2887,POL,1980,Summer,0,299,35574150.0,9149.0,3.0,14.0,15.0,32.0,280.0,0.11428571428571428
383,2921,POR,1980,Summer,0,18,9766312.0,12822.0,0.0,0.0,0.0,0.0,280.0,0.0
384,2963,PUR,1980,Summer,0,3,3206000.0,13040.0,0.0,0.0,0.0,0.0,280.0,0.0
385,3011,ROU,1980,Summer,0,241,22207282.0,5482.0,6.0,6.0,13.0,25.0,280.0,0.08928571428571429
386,3101,SEN,1980,Summer,0,36,5583157.0,2021.0,0.0,0.0,0.0,0.0,280.0,0.0
387,3116,SEY,1980,Summer,0,15,63261.0,6424.0,0.0,0.0,0.0,0.0,280.0,0.0
388,3148,SLE,1980,Summer,0,26,3388494.0,1584.0,0.0,0.0,0.0,0.0,280.0,0.0
389,3226,SRI,1980,Summer,0,1,15035840.0,2917.0,0.0,0.0,0.0,0.0,280.0,0.0
390,3286,SUI,1980,Summer,0,52,6319408.0,27405.73,2.0,0.0,0.0,2.0,280.0,0.007142857142857143
391,3360,SWE,1980,Summer,0,150,8310531.0,23809.0,3.0,3.0,6.0,12.0,280.0,0.04285714285714286
392,3394,SYR,1980,Summer,0,57,8930776.0,10374.0,0.0,0.0,0.0,0.0,280.0,0.0
393,3407,TAN,1980,Summer,0,33,18538263.0,958.0,0.0,2.0,0.0,2.0,280.0,0.007142857142857143
394,3542,TTO,1980,Summer,0,9,1084743.0,19734.0,0.0,0.0,0.0,0.0,280.0,0.0
395,3626,UGA,1980,Summer,0,13,12442333.0,912.0,0.0,1.0,0.0,1.0,280.0,0.0035714285714285713
396,3768,VEN,1980,Summer,0,25,15182616.0,16270.0,0.0,1.0,0.0,1.0,280.0,0.0035714285714285713
397,3782,VIE,1980,Summer,0,35,54281841.0,1207.0,0.0,0.0,0.0,0.0,280.0,0.0
398,3849,ZAM,1980,Summer,0,27,5851818.0,1452.0,0.0,0.0,0.0,0.0,280.0,0.0
399,3862,ZIM,1980,Summer,0,37,7408630.0,2064.0,1.0,0.0,0.0,1.0,280.0,0.0035714285714285713
400,8,AFG,1988,Summer,0,5,11618008.0,1101.0,0.0,0.0,0.0,0.0,442.0,0.0
401,45,ALG,1988,Summer,0,32,24443472.0,4850.0,0.0,0.0,0.0,0.0,442.0,0.0
402,79,ANG,1988,Summer,0,33,11068051.0,1360.0,0.0,0.0,0.0,0.0,442.0,0.0
403,125,ARG,1988,Summer,0,67,31668939.0,11244.0,0.0,1.0,1.0,2.0,442.0,0.004524886877828055
404,200,AUS,1988,Summer,0,241,16532200.0,26702.0,3.0,6.0,5.0,14.0,442.0,0.03167420814479638
405,250,AUT,1988,Summer,0,83,7585317.0,25112.0,1.0,0.0,0.0,1.0,442.0,0.0022624434389140274
406,294,BAN,1988,Summer,0,8,98186350.0,964.0,0.0,0.0,0.0,0.0,442.0,0.0
407,306,BAR,1988,Summer,0,22,258970.0,13087.0,0.0,0.0,0.0,0.0,442.0,0.0
408,351,BEL,1988,Summer,0,84,9901664.0,25905.0,0.0,0.0,2.0,2.0,442.0,0.004524886877828055
409,370,BEN,1988,Summer,0,7,4672844.0,1780.0,0.0,0.0,0.0,0.0,442.0,0.0
410,462,BOL,1988,Summer,0,12,6580318.0,3386.0,0.0,0.0,0.0,0.0,442.0,0.0
411,474,BOT,1988,Summer,0,8,1200073.0,3920.0,0.0,0.0,0.0,0.0,442.0,0.0
412,497,BRA,1988,Summer,0,159,143627505.0,8230.0,1.0,2.0,3.0,6.0,442.0,0.013574660633484163
413,514,BRN,1988,Summer,0,11,465198.0,6802.0,0.0,0.0,0.0,0.0,442.0,0.0
414,515,BRN,1988,Summer,0,11,244405.0,6802.0,0.0,0.0,0.0,0.0,442.0,0.0
415,558,BUL,1988,Summer,0,233,8981446.0,10098.0,10.0,12.0,13.0,35.0,442.0,0.07918552036199095
416,575,BUR,1988,Summer,0,9,8356313.0,1403.0,0.0,0.0,0.0,0.0,442.0,0.0
417,585,CAF,1988,Summer,0,15,2693974.0,1073.0,0.0,0.0,0.0,0.0,442.0,0.0
418,635,CAN,1988,Summer,0,372,26791747.0,30275.0,3.0,2.0,5.0,10.0,442.0,0.02262443438914027
419,679,CHA,1988,Summer,0,6,5589624.0,692.0,0.0,0.0,0.0,0.0,442.0,0.0
420,720,CHI,1988,Summer,0,20,138250.0,9199.0,0.0,1.0,0.0,1.0,442.0,0.0022624434389140274
421,721,CHI,1988,Summer,0,20,12847712.0,9199.0,0.0,1.0,0.0,1.0,442.0,0.0022624434389140274
422,759,CHN,1988,Summer,0,320,1101630000.0,3045.0,5.0,11.0,12.0,28.0,442.0,0.06334841628959276
423,780,CIV,1988,Summer,0,10,11094740.0,2444.0,0.0,0.0,0.0,0.0,442.0,0.0
424,794,CMR,1988,Summer,0,21,11075423.0,2287.0,0.0,0.0,0.0,0.0,442.0,0.0
425,805,COD,1988,Summer,0,18,32443784.0,894.0,0.0,0.0,0.0,0.0,442.0,0.0
426,833,COL,1988,Summer,0,44,31822527.0,7442.0,0.0,0.0,1.0,1.0,442.0,0.0022624434389140274
427,863,CRC,1988,Summer,0,27,2960932.0,7270.0,0.0,1.0,0.0,1.0,442.0,0.0022624434389140274
428,915,CYP,1988,Summer,0,10,736476.0,13748.0,0.0,0.0,0.0,0.0,442.0,0.0
429,968,DEN,1988,Summer,0,95,5129516.0,29049.0,2.0,1.0,1.0,4.0,442.0,0.00904977375565611
430,985,DJI,1988,Summer,0,6,528993.0,2652.0,0.0,0.0,1.0,1.0,442.0,0.0022624434389140274
431,1005,DOM,1988,Summer,0,17,6863438.0,3821.0,0.0,0.0,0.0,0.0,442.0,0.0
432,1019,ECU,1988,Summer,0,15,9755576.0,6357.0,0.0,0.0,0.0,0.0,442.0,0.0
433,1041,EGY,1988,Summer,0,54,53399243.0,4001.0,0.0,0.0,0.0,0.0,442.0,0.0
434,1058,ESA,1988,Summer,0,7,5133273.0,3344.0,0.0,0.0,0.0,0.0,442.0,0.0
435,1092,ESP,1988,Summer,0,226,38766939.0,17272.0,1.0,1.0,2.0,4.0,442.0,0.00904977375565611
436,1195,FIN,1988,Summer,0,90,4946481.0,25644.0,1.0,1.0,2.0,4.0,442.0,0.00904977375565611
437,1246,FRA,1988,Summer,0,306,57627106.0,26763.0,6.0,4.0,6.0,16.0,442.0,0.03619909502262444
438,1280,GAB,1988,Summer,0,2,898472.0,6982.0,0.0,0.0,0.0,0.0,442.0,0.0
439,1289,GAM,1988,Summer,0,6,873440.0,1417.0,0.0,0.0,0.0,0.0,442.0,0.0
440,1332,GBR,1988,Summer,0,349,56928327.0,25679.0,5.0,10.0,9.0,24.0,442.0,0.05429864253393665
441,1378,GEQ,1988,Summer,0,7,394973.0,2577.0,0.0,0.0,0.0,0.0,442.0,0.0
442,1426,GHA,1988,Summer,0,14,13947047.0,1648.0,0.0,0.0,0.0,0.0,442.0,0.0
443,1466,GRE,1988,Summer,0,48,10036983.0,15596.0,0.0,0.0,1.0,1.0,442.0,0.0022624434389140274
444,1498,GUA,1988,Summer,0,18,8566331.0,5086.0,0.0,0.0,0.0,0.0,442.0,0.0
445,1510,GUI,1988,Summer,0,7,5982484.0,856.0,0.0,0.0,0.0,0.0,442.0,0.0
446,1552,HAI,1988,Summer,0,5,6758222.0,1701.0,0.0,0.0,0.0,0.0,442.0,0.0
447,1568,HKG,1988,Summer,0,68,5627600.0,27063.0,0.0,0.0,0.0,0.0,442.0,0.0
448,1583,HON,1988,Summer,0,18,4677023.0,3009.0,0.0,0.0,0.0,0.0,442.0,0.0
449,1625,HUN,1988,Summer,0,241,10596487.0,11207.0,11.0,6.0,6.0,23.0,442.0,0.05203619909502263
450,1648,INA,1988,Summer,0,37,174975953.0,3500.0,0.0,1.0,0.0,1.0,442.0,0.0022624434389140274
451,1675,IND,1988,Summer,0,32,837468938.0,1938.0,0.0,0.0,0.0,0.0,442.0,0.0
452,1735,IRL,1988,Summer,0,67,3524949.0,16313.0,0.0,0.0,0.0,0.0,442.0,0.0
453,1755,IRQ,1988,Summer,0,13,16612319.0,4635.0,0.0,0.0,0.0,0.0,442.0,0.0
454,1785,ISL,1988,Summer,0,27,249740.0,28934.0,0.0,0.0,0.0,0.0,442.0,0.0
455,1809,ISR,1988,Summer,0,26,4442000.0,20256.0,0.0,0.0,0.0,0.0,442.0,0.0
456,1876,ITA,1988,Summer,0,262,56629288.0,24743.0,6.0,4.0,4.0,14.0,442.0,0.03167420814479638
457,1912,JAM,1988,Summer,0,32,2389415.0,5397.0,0.0,2.0,0.0,2.0,442.0,0.004524886877828055
458,1929,JOR,1988,Summer,0,9,3256552.0,7571.0,0.0,0.0,0.0,0.0,442.0,0.0
459,1963,JPN,1988,Summer,0,316,122578000.0,27393.0,4.0,3.0,7.0,14.0,442.0,0.03167420814479638
460,1997,KEN,1988,Summer,0,67,22153685.0,1741.0,5.0,2.0,2.0,9.0,442.0,0.020361990950226245
461,2042,KOR,1988,Summer,1,351,42031247.0,12039.95,12.0,10.0,11.0,33.0,442.0,0.0746606334841629
462,2062,KSA,1988,Summer,0,13,15070082.0,12795.0,0.0,0.0,0.0,0.0,442.0,0.0
463,2083,LAO,1988,Summer,0,3,4020817.0,1286.0,0.0,0.0,0.0,0.0,442.0,0.0
464,2114,LBA,1988,Summer,0,7,4220451.0,4670.0,0.0,0.0,0.0,0.0,442.0,0.0
465,2127,LBR,1988,Summer,0,11,2134105.0,3070.0,0.0,0.0,0.0,0.0,442.0,0.0
466,2143,LES,1988,Summer,0,6,1630993.0,1736.0,0.0,0.0,0.0,0.0,442.0,0.0
467,2255,LUX,1988,Summer,0,11,373450.0,33351.0,0.0,0.0,0.0,0.0,442.0,0.0
468,2292,MAR,1988,Summer,0,29,23903592.0,4077.0,1.0,0.0,2.0,3.0,442.0,0.006787330316742082
469,2309,MAS,1988,Summer,0,16,17022470.0,7144.0,0.0,0.0,0.0,0.0,442.0,0.0
470,2319,MAW,1988,Summer,0,19,8636686.0,872.0,0.0,0.0,0.0,0.0,442.0,0.0
471,2364,MEX,1988,Summer,0,118,80788725.0,9193.0,0.0,0.0,2.0,2.0,442.0,0.004524886877828055
472,2388,MGL,1988,Summer,0,30,2089709.0,2227.0,0.0,0.0,1.0,1.0,442.0,0.0022624434389140274
473,2423,MLI,1988,Summer,0,8,8171525.0,1116.0,0.0,0.0,0.0,0.0,442.0,0.0
474,2439,MLT,1988,Summer,0,6,347325.0,11765.0,0.0,0.0,0.0,0.0,442.0,0.0
475,2485,MOZ,1988,Summer,0,12,12758003.0,1701.0,0.0,0.0,0.0,0.0,442.0,0.0
476,2494,MRI,1988,Summer,0,10,1043239.0,10418.0,0.0,0.0,0.0,0.0,442.0,0.0
477,2503,MTN,1988,Summer,0,7,1930427.0,1533.0,0.0,0.0,0.0,0.0,442.0,0.0
478,2520,MYA,1988,Summer,0,3,40085653.0,1207.0,0.0,0.0,0.0,0.0,442.0,0.0
479,2579,NED,1988,Summer,0,120,14760094.0,25574.0,2.0,2.0,5.0,9.0,442.0,0.020361990950226245
480,2601,NEP,1988,Summer,0,20,18020755.0,1269.0,0.0,0.0,0.0,0.0,442.0,0.0
481,2622,NGR,1988,Summer,0,54,90395278.0,1667.0,0.0,0.0,0.0,0.0,442.0,0.0
482,2634,NIG,1988,Summer,0,6,7548429.0,939.0,0.0,0.0,0.0,0.0,442.0,0.0
483,2675,NOR,1988,Summer,0,60,4209488.0,28786.0,2.0,3.0,0.0,5.0,442.0,0.011312217194570135
484,2720,NZL,1988,Summer,0,80,3283400.0,22022.0,3.0,2.0,8.0,13.0,442.0,0.029411764705882353
485,2737,OMA,1988,Summer,0,10,1678119.0,10633.0,0.0,0.0,0.0,0.0,442.0,0.0
486,2754,PAK,1988,Summer,0,15,101389603.0,2442.0,0.0,0.0,1.0,1.0,442.0,0.0022624434389140274
487,2773,PAN,1988,Summer,0,9,2368556.0,6743.0,0.0,0.0,0.0,0.0,442.0,0.0
488,2785,PAR,1988,Summer,0,12,4001678.0,5082.0,0.0,0.0,0.0,0.0,442.0,0.0
489,2806,PER,1988,Summer,0,15,21153462.0,6003.0,0.0,1.0,0.0,1.0,442.0,0.0022624434389140274
490,2830,PHI,1988,Summer,0,42,58794999.0,3355.0,0.0,0.0,1.0,1.0,442.0,0.0022624434389140274
