,index,NOC,Year,Season,Host,athlete_count,Population,GDP per capita,Gold,Silver,Bronze,Total
2384,3630,UGA,1996,Summer,0,11,21032817.0,1091.53,0.0,0.0,1.0,1.0
2385,3631,UGA,2000,Summer,0,13,23650159.0,1191.95,0.0,0.0,0.0,0.0
2386,3632,UGA,2004,Summer,0,11,26821300.0,1364.69,0.0,0.0,0.0,0.0
2387,3633,UGA,2008,Summer,0,11,30431734.0,1679.4,0.0,0.0,0.0,0.0
2388,3634,UGA,2012,Summer,0,16,34558700.0,1877.0,1.0,0.0,0.0,1.0
2389,3635,UGA,2016,Summer,0,23,39649173.0,1980.0,0.0,0.0,0.0,0.0
2390,3636,UKR,1994,Winter,0,49,51921400.0,5585.41,1.0,0.0,1.0,2.0
2391,3637,UKR,1996,Summer,0,286,51057800.0,4636.63,9.0,2.0,12.0,23.0
2392,3638,UKR,1998,Winter,0,88,50144500.0,4640.2,0.0,1.0,0.0,1.0
2393,3639,UKR,2000,Summer,0,308,49176500.0,5165.81,3.0,10.0,10.0,23.0
2394,3640,UKR,2002,Winter,0,79,48202470.0,6262.98,0.0,0.0,0.0,0.0
2395,3641,UKR,2004,Summer,0,289,47451626.0,8049.4,8.0,5.0,9.0,22.0
2396,3642,UKR,2006,Winter,0,92,46787786.0,9355.99,0.0,0.0,2.0,2.0
2397,3643,UKR,2008,Summer,0,286,46258189.0,10824.08,7.0,4.0,11.0,22.0
2398,3644,UKR,2010,Winter,0,82,45870741.0,9601.21,0.0,0.0,0.0,0.0
2399,3645,UKR,2012,Summer,0,274,45593342.0,10383.0,5.0,4.0,10.0,19.0
2400,3646,UKR,2014,Winter,0,79,45272155.0,9818.0,1.0,0.0,1.0,2.0
2401,3647,UKR,2016,Summer,0,231,45004673.0,9214.0,2.0,5.0,4.0,11.0
2402,3710,USA,1960,Summer,0,330,180671000.0,18057.0,34.0,21.0,16.0,71.0
2403,3711,USA,1960,Winter,1,86,180671000.0,18057.0,3.0,4.0,3.0,10.0
2404,3712,USA,1964,Summer,0,364,191889000.0,20360.0,36.0,26.0,28.0,90.0
2405,3713,USA,1964,Winter,0,95,191889000.0,20360.0,1.0,2.0,4.0,7.0
2406,3714,USA,1968,Summer,0,401,200706000.0,23691.0,45.0,28.0,34.0,107.0
2407,3715,USA,1968,Winter,0,101,200706000.0,23691.0,1.0,5.0,1.0,7.0
2408,3716,USA,1972,Summer,0,435,209896000.0,25414.0,33.0,31.0,30.0,94.0
2409,3717,USA,1972,Winter,0,110,209896000.0,25414.0,3.0,2.0,3.0,8.0
2410,3718,USA,1976,Summer,0,445,218035000.0,27058.0,34.0,35.0,25.0,94.0
2411,3719,USA,1976,Winter,0,112,218035000.0,27058.0,3.0,3.0,4.0,10.0
2412,3720,USA,1980,Winter,1,115,227225000.0,29611.0,6.0,4.0,2.0,12.0
2413,3721,USA,1984,Summer,1,478,235825000.0,32076.0,83.0,61.0,30.0,174.0
2414,3722,USA,1984,Winter,0,115,235825000.0,32076.0,4.0,4.0,0.0,8.0
2415,3723,USA,1988,Summer,0,505,244499000.0,35863.0,36.0,31.0,27.0,94.0
2416,3724,USA,1988,Winter,0,149,244499000.0,35863.0,2.0,1.0,3.0,6.0
2417,3725,USA,1992,Summer,0,530,256514000.0,37240.3,37.0,34.0,37.0,108.0
2418,3726,USA,1992,Winter,0,180,256514000.0,37240.3,5.0,4.0,2.0,11.0
2419,3727,USA,1994,Winter,0,179,263126000.0,38807.28,6.0,5.0,2.0,13.0
2420,3728,USA,1996,Summer,1,555,269394000.0,40412.75,44.0,32.0,25.0,101.0
2421,3729,USA,1998,Winter,0,206,275854000.0,43072.76,6.0,3.0,4.0,13.0
2422,3730,USA,2000,Summer,0,532,282162411.0,45886.47,37.0,24.0,32.0,93.0
2423,3731,USA,2002,Winter,1,232,287625193.0,46266.3,10.0,13.0,11.0,34.0
2424,3732,USA,2004,Summer,0,519,292805298.0,48492.72,36.0,39.0,26.0,101.0
2425,3733,USA,2006,Winter,0,233,298379912.0,50489.86,9.0,9.0,7.0,25.0
2426,3734,USA,2008,Summer,0,515,304093966.0,50275.75,36.0,39.0,37.0,112.0
2427,3735,USA,2010,Winter,0,242,309327143.0,49266.92,9.0,15.0,13.0,37.0
2428,3736,USA,2012,Summer,0,490,313877662.0,50394.0,47.0,27.0,30.0,104.0
2429,3737,USA,2014,Winter,0,264,318386329.0,51664.0,9.0,9.0,10.0,28.0
2430,3738,USA,2016,Summer,0,497,323071755.0,53015.0,46.0,37.0,38.0,121.0
2431,3739,UZB,1994,Winter,0,7,22377000.0,4744.46,1.0,0.0,0.0,1.0
2432,3740,UZB,1996,Summer,0,78,23225000.0,4452.88,0.0,1.0,1.0,2.0
2433,3741,UZB,1998,Winter,0,4,24051000.0,4575.99,0.0,0.0,0.0,0.0
2434,3742,UZB,2000,Summer,0,73,24650400.0,4667.26,1.0,1.0,2.0,4.0
2435,3743,UZB,2002,Winter,0,6,25271850.0,4777.29,0.0,0.0,0.0,0.0
2436,3744,UZB,2004,Summer,0,74,25864350.0,5068.21,2.0,1.0,2.0,5.0
2437,3745,UZB,2006,Winter,0,4,26488250.0,5535.12,0.0,0.0,0.0,0.0
2438,3746,UZB,2008,Summer,0,69,27302800.0,6278.27,0.0,1.0,3.0,4.0
2439,3747,UZB,2010,Winter,0,5,28562400.0,7002.86,0.0,0.0,0.0,0.0
2440,3748,UZB,2012,Summer,0,56,29774500.0,7928.0,0.0,0.0,3.0,3.0
2441,3749,UZB,2014,Winter,0,5,30757700.0,9085.0,0.0,0.0,0.0,0.0
2442,3750,UZB,2016,Summer,0,79,31847900.0,10381.0,4.0,2.0,7.0,13.0
2443,3763,VEN,1960,Summer,0,40,8141839.0,12116.0,0.0,0.0,1.0,1.0
2444,3764,VEN,1964,Summer,0,19,9369101.0,14019.0,0.0,0.0,0.0,0.0
2445,3765,VEN,1968,Summer,0,24,10702281.0,14520.0,1.0,0.0,0.0,1.0
2446,3766,VEN,1972,Summer,0,27,12097696.0,15135.0,0.0,0.0,0.0,0.0
2447,3767,VEN,1976,Summer,0,41,13572210.0,17174.0,0.0,1.0,0.0,1.0
2448,3768,VEN,1980,Summer,0,25,15182616.0,16270.0,0.0,1.0,0.0,1.0
2449,3769,VEN,1984,Summer,0,35,16876703.0,13597.0,0.0,0.0,3.0,3.0
2450,3770,VEN,1988,Summer,0,18,18698850.0,14308.0,0.0,0.0,0.0,0.0
2451,3771,VEN,1992,Summer,0,28,20557694.0,14901.62,0.0,0.0,0.0,0.0
2452,3772,VEN,1996,Summer,0,44,22385650.0,14211.81,0.0,0.0,0.0,0.0
2453,3773,VEN,1998,Winter,0,1,23288567.0,14739.05,0.0,0.0,0.0,0.0
2454,3774,VEN,2000,Summer,0,56,24192449.0,13992.61,0.0,0.0,0.0,0.0
2455,3775,VEN,2002,Winter,0,4,25100407.0,12856.05,0.0,0.0,0.0,0.0
2456,3776,VEN,2004,Summer,0,52,25996594.0,13713.05,0.0,0.0,2.0,2.0
2457,3777,VEN,2006,Winter,0,1,26850190.0,16253.69,0.0,0.0,0.0,0.0
2458,3778,VEN,2008,Summer,0,88,27635827.0,18019.09,0.0,0.0,1.0,1.0
2459,3779,VEN,2012,Summer,0,74,29360827.0,18549.0,1.0,0.0,0.0,1.0
2460,3780,VEN,2014,Winter,0,1,30042973.0,20317.0,0.0,0.0,0.0,0.0
2461,3781,VEN,2016,Summer,0,96,29851249.0,15219.0,0.0,2.0,1.0,3.0
2462,3782,VIE,1980,Summer,0,35,54281841.0,1207.0,0.0,0.0,0.0,0.0
2463,3783,VIE,1988,Summer,0,12,65120432.0,1556.0,0.0,0.0,0.0,0.0
2464,3784,VIE,1992,Summer,0,10,70883488.0,1792.67,0.0,0.0,0.0,0.0
2465,3785,VIE,1996,Summer,0,6,76068739.0,2323.05,0.0,0.0,0.0,0.0
2466,3786,VIE,2000,Summer,0,7,79910411.0,2773.1,0.0,1.0,0.0,1.0
2467,3787,VIE,2004,Summer,0,11,83062819.0,3437.66,0.0,0.0,0.0,0.0
2468,3788,VIE,2008,Summer,0,18,86243424.0,4200.24,0.0,1.0,0.0,1.0
2469,3789,VIE,2012,Summer,0,24,89801926.0,4984.0,0.0,0.0,1.0,1.0
2470,3790,VIE,2016,Summer,0,28,93640435.0,6062.0,1.0,1.0,0.0,2.0
2471,3808,YEM,1992,Summer,0,8,12954157.0,3759.72,0.0,0.0,0.0,0.0
2472,3809,YEM,1996,Summer,0,4,15469274.0,3855.57,0.0,0.0,0.0,0.0
2473,3810,YEM,2000,Summer,0,2,17409071.0,4212.11,0.0,0.0,0.0,0.0
2474,3811,YEM,2004,Summer,0,3,19540096.0,4371.4,0.0,0.0,0.0,0.0
2475,3812,YEM,2008,Summer,0,8,21892149.0,4549.01,0.0,0.0,0.0,0.0
2476,3813,YEM,2012,Summer,0,4,24473176.0,4077.0,0.0,0.0,0.0,0.0
2477,3814,YEM,2016,Summer,0,3,27168210.0,2506.0,0.0,0.0,0.0,0.0
2478,3847,ZAM,1968,Summer,0,7,3918872.0,1741.0,0.0,0.0,0.0,0.0
2479,3848,ZAM,1972,Summer,0,12,4466170.0,1761.0,0.0,0.0,0.0,0.0
2480,3849,ZAM,1980,Summer,0,27,5851818.0,1452.0,0.0,0.0,0.0,0.0
2481,3850,ZAM,1984,Summer,0,18,6701547.0,1269.0,0.0,0.0,1.0,1.0
2482,3851,ZAM,1988,Summer,0,13,7598270.0,1239.0,0.0,0.0,0.0,0.0
2483,3852,ZAM,1992,Summer,0,11,8451346.0,1308.85,0.0,0.0,0.0,0.0
2484,3853,ZAM,1996,Summer,0,8,9339740.0,1260.73,0.0,1.0,0.0,1.0
2485,3854,ZAM,2000,Summer,0,8,10415942.0,1428.5,0.0,0.0,0.0,0.0
2486,3855,ZAM,2004,Summer,0,6,11550641.0,1828.31,0.0,0.0,0.0,0.0
2487,3856,ZAM,2008,Summer,0,8,12848531.0,2504.76,0.0,0.0,0.0,0.0
2488,3857,ZAM,2012,Summer,0,7,14465148.0,3350.0,0.0,0.0,0.0,0.0
2489,3858,ZAM,2016,Summer,0,7,16363449.0,3479.0,0.0,0.0,0.0,0.0
2490,3860,ZIM,1960,Summer,0,7,3776679.0,1495.0,0.0,0.0,0.0,0.0
2491,3861,ZIM,1964,Summer,0,18,4322854.0,1519.0,0.0,0.0,0.0,0.0
2492,3862,ZIM,1980,Summer,0,37,7408630.0,2064.0,1.0,0.0,0.0,1.0
2493,3863,ZIM,1984,Summer,0,20,8562259.0,2067.0,0.0,0.0,0.0,0.0
2494,3864,ZIM,1988,Summer,0,44,9849129.0,2114.0,0.0,0.0,0.0,0.0
2495,3865,ZIM,1992,Summer,0,27,10900511.0,1971.45,0.0,0.0,0.0,0.0
2496,3866,ZIM,1996,Summer,0,17,11541215.0,2292.49,0.0,0.0,0.0,0.0
2497,3867,ZIM,2000,Summer,0,22,11881482.0,2211.2,0.0,0.0,0.0,0.0
2498,3868,ZIM,2004,Summer,0,13,12019911.0,1604.5,1.0,1.0,1.0,3.0
2499,3869,ZIM,2008,Summer,0,16,12379553.0,1197.53,1.0,3.0,0.0,4.0
2500,3870,ZIM,2012,Summer,0,9,13115149.0,1604.0,0.0,0.0,0.0,0.0
2501,3871,ZIM,2014,Winter,0,2,13586710.0,1594.0,0.0,0.0,0.0,0.0
2502,3872,ZIM,2016,Summer,0,15,14030338.0,1534.0,0.0,0.0,0.0,0.0
