Country,NOC,Year,Season,Host,athlete_count_x,Population,GDP per capita,Gold,Silver,Bronze,country_medal_total,athlete_count_y,olympic_total,medal_share,athlete_share,Lattitude,Longitude
1589,SVK,2000,Summer,0,88,5388720,13904.99,1,3,1,5,9782,911,0.005488474,0.008996115,,
1590,SWE,2000,Summer,0,128,8872109,34202.6,4,5,3,12,9782,911,0.013172338,0.013085259,,
1591,SWZ,2000,Summer,0,6,1005432,4894.52,0,0,0,0,9782,911,0,0.000613371,,
1592,SYR,2000,Summer,0,8,16410847,7668.07,0,0,0,0,9782,911,0,0.000817829,,
1593,TAN,2000,Summer,0,4,33499177,1148.68,0,0,0,0,9782,911,0,0.000408914,,
1594,THA,2000,Summer,0,55,62952639,9627.1,1,0,2,3,9782,911,0.003293085,0.005622572,,
1595,TJK,2000,Summer,0,4,6216329,1723.36,0,0,0,0,9782,911,0,0.000408914,,
1596,TKM,2000,Summer,0,8,4516128,4173.19,0,0,0,0,9782,911,0,0.000817829,,
1597,TOG,2000,Summer,0,3,4924406,1150.37,0,0,0,0,9782,911,0,0.000306686,,
1598,TTO,2000,Summer,0,22,1267159,19179.92,0,1,1,2,9782,911,0.00219539,0.002249029,,
1599,TUN,2000,Summer,0,34,9708347,7548.44,0,0,0,0,9782,911,0,0.003475772,,
1600,TUR,2000,Summer,0,63,63240196,11904.01,3,0,2,5,9782,911,0.005488474,0.006440401,,
1601,UAE,2000,Summer,0,5,3134067,48888.03,0,0,0,0,9782,911,0,0.000511143,,
1602,UGA,2000,Summer,0,13,23650159,1191.95,0,0,0,0,9782,911,0,0.001328972,,
1603,UKR,2000,Summer,0,308,49176500,5165.81,3,10,10,23,9782,911,0.025246981,0.031486404,,
1604,USA,2000,Summer,0,532,282162411,45886.47,37,24,32,93,9782,911,0.10208562,0.054385606,,
1605,UZB,2000,Summer,0,73,24650400,4667.26,1,1,2,4,9782,911,0.004390779,0.007462687,,
1606,VEN,2000,Summer,0,56,24192449,13992.61,0,0,0,0,9782,911,0,0.005724801,,
1607,VIE,2000,Summer,0,7,79910411,2773.1,0,1,0,1,9782,911,0.001097695,0.0007156,,
1608,YEM,2000,Summer,0,2,17409071,4212.11,0,0,0,0,9782,911,0,0.000204457,,
1609,ZAM,2000,Summer,0,8,10415942,1428.5,0,0,0,0,9782,911,0,0.000817829,,
1610,ZIM,2000,Summer,0,22,11881482,2211.2,0,0,0,0,9782,911,0,0.002249029,,
1611,ALB,2006,Winter,0,3,2992547,7347.33,0,0,0,0,3315,252,0,0.000904977,,
1612,ALG,2006,Winter,0,3,33641007,10385.78,0,0,0,0,3315,252,0,0.000904977,,
1613,ARG,2006,Winter,0,17,39289876,16490.47,0,0,0,0,3315,252,0,0.005128205,,
1614,ARM,2006,Winter,0,8,2958301,8798.75,0,0,0,0,3315,252,0,0.002413273,,
1615,AUS,2006,Winter,0,40,20697900,42650.99,1,0,1,2,3315,252,0.007936508,0.012066365,,
1616,AUT,2006,Winter,0,110,8268641,38866.85,9,7,7,23,3315,252,0.091269841,0.033182504,,
1617,AZE,2006,Winter,0,2,8484550,10160.35,0,0,0,0,3315,252,0,0.000603318,,
1618,BEL,2006,Winter,0,8,10547958,37051.9,0,0,0,0,3315,252,0,0.002413273,,
1619,BIH,2006,Winter,0,9,3765422,8410.8,0,0,0,0,3315,252,0,0.002714932,,
1620,BLR,2006,Winter,0,61,9604924,13792.55,0,1,0,1,3315,252,0.003968254,0.018401207,,
1621,BRA,2006,Winter,0,9,188167353,11766.61,0,0,0,0,3315,252,0,0.002714932,,
1622,BUL,2006,Winter,0,41,7601022,12706.18,0,1,0,1,3315,252,0.003968254,0.012368024,,
1623,CAN,2006,Winter,0,219,32571174,41247.15,7,10,7,24,3315,252,0.095238095,0.066063348,,
1624,CHI,2006,Winter,0,15,152999,17920.8,0,0,0,0,3315,252,0,0.004524887,,
1625,CHI,2006,Winter,0,15,16354507,17920.8,0,0,0,0,3315,252,0,0.004524887,,
1626,CHN,2006,Winter,0,124,1311020000,7271.04,2,4,5,11,3315,252,0.043650794,0.037405732,,
1627,CRC,2006,Winter,0,1,4345421,10880.48,0,0,0,0,3315,252,0,0.000301659,,
1628,CRO,2006,Winter,0,41,4311159,18707.49,1,2,0,3,3315,252,0.011904762,0.012368024,,
1629,CYP,2006,Winter,0,2,1045508,27142.02,0,0,0,0,3315,252,0,0.000603318,,
1630,CZE,2006,Winter,0,120,10238905,23888.16,1,2,1,4,3315,252,0.015873016,0.036199095,,
1631,DEN,2006,Winter,0,4,5437272,44025.48,0,0,0,0,3315,252,0,0.001206637,,
1632,ESP,2006,Winter,0,28,44397319,31907.42,0,0,0,0,3315,252,0,0.008446456,,
1633,EST,2006,Winter,0,52,1346810,24578.82,3,0,0,3,3315,252,0.011904762,0.015686275,,
1634,ETH,2006,Winter,0,1,78489205,880.65,0,0,0,0,3315,252,0,0.000301659,,
1635,FIN,2006,Winter,0,85,5266268,38160.7,0,6,3,9,3315,252,0.035714286,0.025641026,,
1636,FRA,2006,Winter,0,136,63621376,36166.16,3,2,4,9,3315,252,0.035714286,0.041025641,,
1637,GBR,2006,Winter,0,49,60846820,36214.07,0,1,0,1,3315,252,0.003968254,0.014781297,,
1638,GEO,2006,Winter,0,4,3880347,7398.05,0,0,0,0,3315,252,0,0.001206637,,
1639,GER,2006,Winter,0,170,82376451,38014.14,11,12,6,29,3315,252,0.115079365,0.051282051,,
1640,GRE,2006,Winter,0,8,11020362,27731.11,0,0,0,0,3315,252,0,0.002413273,,
1641,HKG,2006,Winter,0,3,6857100,40172.85,0,0,0,0,3315,252,0,0.000904977,,
1642,HUN,2006,Winter,0,28,10071370,19253.06,0,0,0,0,3315,252,0,0.008446456,,
1643,IND,2006,Winter,0,5,1165486291,3629.41,0,0,0,0,3315,252,0,0.001508296,,
1644,IRL,2006,Winter,0,5,4273591,51296.19,0,0,0,0,3315,252,0,0.001508296,,
1645,ISL,2006,Winter,0,12,303782,38707.21,0,0,0,0,3315,252,0,0.00361991,,
1646,ISR,2006,Winter,0,6,7053700,26571.26,0,0,0,0,3315,252,0,0.001809955,,
1647,ITA,2006,Winter,1,203,58143979,35713.8,5,0,6,11,3315,252,0.043650794,0.061236802,,
1648,JPN,2006,Winter,0,159,127854000,35333.11,1,0,0,1,3315,252,0.003968254,0.047963801,,
1649,KAZ,2006,Winter,0,64,15308085,16786.55,0,0,0,0,3315,252,0,0.019306184,,
1650,KEN,2006,Winter,0,1,37649039,2255.26,0,0,0,0,3315,252,0,0.000301659,,
1651,KGZ,2006,Winter,0,2,5218400,3594.57,0,0,0,0,3315,252,0,0.000603318,,
1652,KOR,2006,Winter,0,73,48438292,28516.48,6,3,2,11,3315,252,0.043650794,0.022021116,,
1653,LAT,2006,Winter,0,53,2218357,19128.69,0,0,1,1,3315,252,0.003968254,0.015987934,,
1654,LTU,2006,Winter,0,14,3269909,17916.06,0,0,0,0,3315,252,0,0.004223228,,
1655,LUX,2006,Winter,0,1,472637,54920.81,0,0,0,0,3315,252,0,0.000301659,,
1656,MAD,2006,Winter,0,2,18880265,1322.48,0,0,0,0,3315,252,0,0.000603318,,
1657,MDA,2006,Winter,0,10,2880095,4243.07,0,0,0,0,3315,252,0,0.003016591,,
1658,MGL,2006,Winter,0,2,2558854,5426.85,0,0,0,0,3315,252,0,0.000603318,,
1659,MKD,2006,Winter,0,5,2040228,9466.26,0,0,0,0,3315,252,0,0.001508296,,
1660,NED,2006,Winter,0,48,16346101,42286.51,3,2,4,9,3315,252,0.035714286,0.014479638,,
1661,NEP,2006,Winter,0,1,26066687,1884.19,0,0,0,0,3315,252,0,0.000301659,,
1662,NOR,2006,Winter,0,138,4660677,71310.53,2,8,9,19,3315,252,0.075396825,0.041628959,,
1663,NZL,2006,Winter,0,17,4184600,30798.63,0,0,0,0,3315,252,0,0.005128205,,
1664,POL,2006,Winter,0,77,38141267,16711.45,0,1,1,2,3315,252,0.007936508,0.023227753,,
1665,POR,2006,Winter,0,1,10522288,24809.04,0,0,0,0,3315,252,0,0.000301659,,
1666,PRK,2006,Winter,0,7,24054866,1778.5,0,0,0,0,3315,252,0,0.002111614,,
1667,ROU,2006,Winter,0,40,21193760,12823.23,0,0,0,0,3315,252,0,0.012066365,,
1668,RSA,2006,Winter,0,9,48489464,9978.47,0,0,0,0,3315,252,0,0.002714932,,
1669,RUS,2006,Winter,0,198,143049637,18008.34,8,6,8,22,3315,252,0.087301587,0.059728507,,
1670,SEN,2006,Winter,0,3,11382272,2104.44,0,0,0,0,3315,252,0,0.000904977,,
1671,SLO,2006,Winter,0,85,2006868,26182.78,0,0,0,0,3315,252,0,0.025641026,,
1672,SUI,2006,Winter,0,113,7483934,51862.96,5,4,5,14,3315,252,0.055555556,0.034087481,,
1673,SVK,2006,Winter,0,80,5373054,19099.43,0,1,0,1,3315,252,0.003968254,0.02413273,,
1674,SWE,2006,Winter,0,115,9080505,40992.3,7,2,5,14,3315,252,0.055555556,0.034690799,,
1675,THA,2006,Winter,0,1,65812540,12180.71,0,0,0,0,3315,252,0,0.000301659,,
1676,TJK,2006,Winter,0,3,6922590,2524.84,0,0,0,0,3315,252,0,0.000904977,,
1677,TUR,2006,Winter,0,16,68756809,15425.19,0,0,0,0,3315,252,0,0.004826546,,
1678,UKR,2006,Winter,0,92,46787786,9355.99,0,0,2,2,3315,252,0.007936508,0.02775264,,
1679,USA,2006,Winter,0,233,298379912,50489.86,9,9,7,25,3315,252,0.099206349,0.070286576,,
1680,UZB,2006,Winter,0,4,26488250,5535.12,0,0,0,0,3315,252,0,0.001206637,,
1681,VEN,2006,Winter,0,1,26850190,16253.69,0,0,0,0,3315,252,0,0.000301659,,
1682,ALB,2010,Winter,0,2,2913021,9222.97,0,0,0,0,3378,258,0,0.000592066,,
1683,ALG,2010,Winter,0,1,35977451,12587.74,0,0,0,0,3378,258,0,0.000296033,,
1684,ARG,2010,Winter,0,20,40788453,18979.99,0,0,0,0,3378,258,0,0.005920663,,
1685,ARM,2010,Winter,0,6,2877314,8330.81,0,0,0,0,3378,258,0,0.001776199,,
1686,AUS,2010,Winter,0,43,22031750,45400.22,2,1,0,3,3378,258,0.011627907,0.012729426,,
1687,AUT,2010,Winter,0,114,8363404,40288.35,4,6,6,16,3378,258,0.062015504,0.03374778,,
1688,AZE,2010,Winter,0,4,9054332,16153.84,0,0,0,0,3378,258,0,0.001184133,,
1689,BEL,2010,Winter,0,9,10895586,37739.33,0,0,0,0,3378,258,0,0.002664298,,
1690,BIH,2010,Winter,0,10,3705478,8982.46,0,0,0,0,3378,258,0,0.002960332,,
1691,BLR,2010,Winter,0,63,9483836,17172.46,1,1,1,3,3378,258,0.011627907,0.018650089,,
1692,BRA,2010,Winter,0,7,195713637,14215.61,0,0,0,0,3378,258,0,0.002072232,,
1693,BUL,2010,Winter,0,38,7395599,14686.46,0,0,0,0,3378,258,0,0.01124926,,
1694,CAN,2010,Winter,1,222,34004889,41209.43,14,7,5,26,3378,258,0.100775194,0.065719361,,
1695,CHI,2010,Winter,0,10,159718,18909.85,0,0,0,0,3378,258,0,0.002960332,,
1696,CHI,2010,Winter,0,10,17062531,18909.85,0,0,0,0,3378,258,0,0.002960332,,
1697,CHN,2010,Winter,0,98,1337705000,9658.42,5,2,4,11,3378,258,0.042635659,0.029011249,,
1698,COL,2010,Winter,0,2,45222699,11191.69,0,0,0,0,3378,258,0,0.000592066,,
1699,CRO,2010,Winter,0,33,4295427,19511.35,0,2,1,3,3378,258,0.011627907,0.009769094,,
1700,CYP,2010,Winter,0,4,1112617,27630.1,0,0,0,0,3378,258,0,0.001184133,,
1701,CZE,2010,Winter,0,124,10474410,25922.39,2,0,4,6,3378,258,0.023255814,0.036708111,,
1702,DEN,2010,Winter,0,23,5547683,42932.4,0,0,0,0,3378,258,0,0.006808763,,
1703,ESP,2010,Winter,0,35,46576897,31786.4,0,0,0,0,3378,258,0,0.01036116,,
1704,EST,2010,Winter,0,53,1331475,20713.43,0,1,0,1,3378,258,0.003875969,0.015689757,,
1705,ETH,2010,Winter,0,1,87639962,1106.38,0,0,0,0,3378,258,0,0.000296033,,
1706,FIN,2010,Winter,0,93,5363352,37615.11,0,1,4,5,3378,258,0.019379845,0.027531083,,
1707,FRA,2010,Winter,0,172,65027505,36086.73,2,3,6,11,3378,258,0.042635659,0.050917703,,
1708,GBR,2010,Winter,0,66,62766365,34754.47,1,0,0,1,3378,258,0.003875969,0.019538188,,
1709,GEO,2010,Winter,0,9,3786695,8443.44,0,0,0,0,3378,258,0,0.002664298,,
1710,GER,2010,Winter,0,188,81776930,41109.58,10,13,7,30,3378,258,0.11627907,0.055654233,,
1711,GHA,2010,Winter,0,1,24779614,2946.04,0,0,0,0,3378,258,0,0.000296033,,
1712,GRE,2010,Winter,0,12,11121341,26517.47,0,0,0,0,3378,258,0,0.003552398,,
1713,HKG,2010,Winter,0,3,7024200,43170.55,0,0,0,0,3378,258,0,0.000888099,,
1714,HUN,2010,Winter,0,29,10000023,20036.33,0,0,0,0,3378,258,0,0.008584962,,
1715,IND,2010,Winter,0,3,1234281163,4525.75,0,0,0,0,3378,258,0,0.000888099,,
1716,IRL,2010,Winter,0,6,4560155,48623.81,0,0,0,0,3378,258,0,0.001776199,,
1717,ISL,2010,Winter,0,7,318041,36272.69,0,0,0,0,3378,258,0,0.002072232,,
1718,ISR,2010,Winter,0,4,7623600,28575.53,0,0,0,0,3378,258,0,0.001184133,,
1719,ITA,2010,Winter,0,171,59277417,34765.94,1,1,3,5,3378,258,0.019379845,0.05062167,,
1720,JAM,2010,Winter,0,1,2810464,7025.93,0,0,0,0,3378,258,0,0.000296033,,
1721,JPN,2010,Winter,0,128,128070000,35011.4,0,3,2,5,3378,258,0.019379845,0.037892244,,
1722,KAZ,2010,Winter,0,86,16321872,19964.53,0,1,0,1,3378,258,0.003875969,0.025458851,,
1723,KGZ,2010,Winter,0,3,5447900,3977.65,0,0,0,0,3378,258,0,0.000888099,,
1724,KOR,2010,Winter,0,70,49554112,31537.77,6,6,2,14,3378,258,0.054263566,0.020722321,,
1725,LAT,2010,Winter,0,48,2097555,17140.23,0,2,0,2,3378,258,0.007751938,0.014209591,,
1726,LTU,2010,Winter,0,12,3097282,18663.76,0,0,0,0,3378,258,0,0.003552398,,
1727,MAR,2010,Winter,0,2,32343384,6931.56,0,0,0,0,3378,258,0,0.000592066,,
1728,MDA,2010,Winter,0,11,2861487,4615.32,0,0,0,0,3378,258,0,0.003256365,,
1729,MEX,2010,Winter,0,2,114092961,14697.3,0,0,0,0,3378,258,0,0.000592066,,
1730,MGL,2010,Winter,0,2,2719902,7830.06,0,0,0,0,3378,258,0,0.000592066,,
1731,MKD,2010,Winter,0,4,2055004,11038.29,0,0,0,0,3378,258,0,0.001184133,,
1732,MNE,2010,Winter,0,2,619428,14509.77,0,0,0,0,3378,258,0,0.000592066,,
1733,NED,2010,Winter,0,53,16615394,43812.35,4,1,3,8,3378,258,0.031007752,0.015689757,,
1734,NEP,2010,Winter,0,1,27013207,2152.27,0,0,0,0,3378,258,0,0.000296033,,
1735,NOR,2010,Winter,0,146,4889252,78476.15,9,8,6,23,3378,258,0.089147287,0.043220841,,
1736,NZL,2010,Winter,0,22,4350700,31586.09,0,0,0,0,3378,258,0,0.006512729,,
1737,PAK,2010,Winter,0,1,179424643,4354.27,0,0,0,0,3378,258,0,0.000296033,,
1738,PER,2010,Winter,0,5,29027680,9507.78,0,0,0,0,3378,258,0,0.001480166,,
1739,POL,2010,Winter,0,89,38042794,20608.69,1,3,2,6,3378,258,0.023255814,0.026346951,,
1740,POR,2010,Winter,0,1,10573100,25463.16,0,0,0,0,3378,258,0,0.000296033,,
1741,PRK,2010,Winter,0,3,24548840,1751.44,0,0,0,0,3378,258,0,0.000888099,,
1742,ROU,2010,Winter,0,37,20246871,16377.33,0,0,0,0,3378,258,0,0.010953227,,
1743,RSA,2010,Winter,0,2,51216967,11318.6,0,0,0,0,3378,258,0,0.000592066,,
1744,RUS,2010,Winter,0,198,142849468,21737.38,3,5,7,15,3378,258,0.058139535,0.058614565,,
1745,SEN,2010,Winter,0,2,12678143,2151.32,0,0,0,0,3378,258,0,0.000592066,,
1746,SLO,2010,Winter,0,94,2048583,26000.92,0,2,1,3,3378,258,0.011627907,0.027827117,,
1747,SRB,2010,Winter,0,12,7291436,11963.56,0,0,0,0,3378,258,0,0.003552398,,
1748,SUI,2010,Winter,0,133,7824909,57219.5,6,0,3,9,3378,258,0.034883721,0.03937241,,
1749,SVK,2010,Winter,0,54,5391428,21941.21,1,1,1,3,3378,258,0.011627907,0.01598579,,
1750,SWE,2010,Winter,0,116,9378126,42634.75,5,2,4,11,3378,258,0.042635659,0.034339846,,
1751,TJK,2010,Winter,0,4,7527397,2975.93,0,0,0,0,3378,258,0,0.001184133,,
1752,TUR,2010,Winter,0,9,72326992,16528.12,0,0,0,0,3378,258,0,0.002664298,,
1753,UKR,2010,Winter,0,82,45870741,9601.21,0,0,0,0,3378,258,0,0.024274719,,
1754,USA,2010,Winter,0,242,309327143,49266.92,9,15,13,37,3378,258,0.143410853,0.071640024,,
1755,UZB,2010,Winter,0,5,28562400,7002.86,0,0,0,0,3378,258,0,0.001480166,,
1756,ALB,2014,Winter,0,2,2889104,9808,0,0,0,0,3691,294,0,0.000541859,,
1757,ARG,2014,Winter,0,20,42669500,19183,0,0,0,0,3691,294,0,0.005418586,,
1758,ARM,2014,Winter,0,6,2912403,9735,0,0,0,0,3691,294,0,0.001625576,,
1759,AUS,2014,Winter,0,78,23475686,47867,0,2,1,3,3691,294,0.010204082,0.021132484,,
1760,AUT,2014,Winter,0,160,8546356,41338,4,8,5,17,3691,294,0.057823129,0.043348686,,
1761,AZE,2014,Winter,0,4,9535079,17439,0,0,0,0,3691,294,0,0.001083717,,
1762,BEL,2014,Winter,0,10,11209057,38228,0,0,0,0,3691,294,0,0.002709293,,
1763,BIH,2014,Winter,0,14,3482106,9201,0,0,0,0,3691,294,0,0.00379301,,
1764,BLR,2014,Winter,0,60,9448515,18822,5,0,1,6,3691,294,0.020408163,0.016255757,,
1765,BRA,2014,Winter,0,13,202763744,15258,0,0,0,0,3691,294,0,0.003522081,,
1766,BUL,2014,Winter,0,43,7223938,15711,0,0,0,0,3691,294,0,0.011649959,,
1767,CAN,2014,Winter,0,252,35437435,43607,10,10,5,25,3691,294,0.085034014,0.06827418,,
1768,CHI,2014,Winter,0,14,164107,21335,0,0,0,0,3691,294,0,0.00379301,,
1769,CHI,2014,Winter,0,14,17758969,21335,0,0,0,0,3691,294,0,0.00379301,,
1770,CHN,2014,Winter,0,94,1371860000,11944,3,4,2,9,3691,294,0.030612245,0.025467353,,
1771,CRO,2014,Winter,0,25,4238389,19284,0,1,0,1,3691,294,0.003401361,0.006773232,,
1772,CYP,2014,Winter,0,2,1152297,24411,0,0,0,0,3691,294,0,0.000541859,,
1773,CZE,2014,Winter,0,125,10525347,27024,2,4,2,8,3691,294,0.027210884,0.033866161,,
1774,DEN,2014,Winter,0,15,5643475,44241,0,0,0,0,3691,294,0,0.004063939,,
1775,DMA,2014,Winter,0,1,71091,9507,0,0,0,0,3691,294,0,0.000270929,,
1776,ESP,2014,Winter,0,39,46480882,30819,0,0,0,0,3691,294,0,0.010566242,,
1777,EST,2014,Winter,0,53,1314545,24146,0,0,0,0,3691,294,0,0.014359252,,
1778,FIN,2014,Winter,0,95,5461512,36858,1,3,1,5,3691,294,0.017006803,0.025738282,,
1779,FRA,2014,Winter,0,166,66312067,36527,4,4,7,15,3691,294,0.051020408,0.044974262,,
1780,GBR,2014,Winter,0,63,64602298,36436,1,1,3,5,3691,294,0.017006803,0.017068545,,
1781,GEO,2014,Winter,0,7,3719414,10297,0,0,0,0,3691,294,0,0.001896505,,
1782,GER,2014,Winter,0,197,80982500,43922,8,6,5,19,3691,294,0.06462585,0.05337307,,
1783,GRE,2014,Winter,0,13,10892413,22344,0,0,0,0,3691,294,0,0.003522081,,
1784,HKG,2014,Winter,0,1,7229500,47038,0,0,0,0,3691,294,0,0.000270929,,
1785,HUN,2014,Winter,0,33,9866468,22040,0,0,0,0,3691,294,0,0.008940666,,
1786,IND,2014,Winter,0,2,1295600768,5458,0,0,0,0,3691,294,0,0.000541859,,
1787,IRL,2014,Winter,0,8,4657740,52651,0,0,0,0,3691,294,0,0.002167434,,
1788,ISL,2014,Winter,0,11,327386,38563,0,0,0,0,3691,294,0,0.002980222,,
1789,ISR,2014,Winter,0,6,8215700,30686,0,0,0,0,3691,294,0,0.001625576,,
1790,ITA,2014,Winter,0,182,60789140,32829,0,2,6,8,3691,294,0.027210884,0.04930913,,
1791,JAM,2014,Winter,0,1,2875137,7005,0,0,0,0,3691,294,0,0.000270929,,
1792,JPN,2014,Winter,0,122,127276000,36537,1,4,3,8,3691,294,0.027210884,0.033053373,,
1793,KAZ,2014,Winter,0,98,17288285,23841,0,0,1,1,3691,294,0.003401361,0.02655107,,
1794,KGZ,2014,Winter,0,2,5835500,4644,0,0,0,0,3691,294,0,0.000541859,,
1795,KOR,2014,Winter,0,100,50746659,34493,3,3,2,8,3691,294,0.027210884,0.027092929,,
1796,LAT,2014,Winter,0,43,1993782,20751,1,1,3,5,3691,294,0.017006803,0.011649959,,
1797,LTU,2014,Winter,0,20,2932367,23252,0,0,0,0,3691,294,0,0.005418586,,
1798,LUX,2014,Winter,0,1,556319,55102,0,0,0,0,3691,294,0,0.000270929,,
1799,MAR,2014,Winter,0,4,34192358,7733,0,0,0,0,3691,294,0,0.001083717,,
1800,MDA,2014,Winter,0,5,2856950,5739,0,0,0,0,3691,294,0,0.001354646,,
1801,MEX,2014,Winter,0,1,120355137,15856,0,0,0,0,3691,294,0,0.000270929,,
1802,MGL,2014,Winter,0,2,2940111,12283,0,0,0,0,3691,294,0,0.000541859,,
1803,MKD,2014,Winter,0,6,2067471,11937,0,0,0,0,3691,294,0,0.001625576,,
1804,MLT,2014,Winter,0,2,434558,26998,0,0,0,0,3691,294,0,0.000541859,,
1805,MNE,2014,Winter,0,3,621810,16437,0,0,0,0,3691,294,0,0.000812788,,
1806,NED,2014,Winter,0,66,16865008,44205,8,7,9,24,3691,294,0.081632653,0.017881333,,
1807,NEP,2014,Winter,0,1,26905982,2421,0,0,0,0,3691,294,0,0.000270929,,
1808,NOR,2014,Winter,0,167,5137232,82216,11,5,10,26,3691,294,0.088435374,0.045245191,,
1809,NZL,2014,Winter,0,18,4516500,33339,0,0,0,0,3691,294,0,0.004876727,,
1810,PAK,2014,Winter,0,1,195305012,4850,0,0,0,0,3691,294,0,0.000270929,,
1811,PAR,2014,Winter,0,1,6599524,8382,0,0,0,0,3691,294,0,0.000270929,,
1812,PER,2014,Winter,0,5,30090372,11186,0,0,0,0,3691,294,0,0.001354646,,
1813,PHI,2014,Winter,0,1,100513137,6763,0,0,0,0,3691,294,0,0.000270929,,
1814,POL,2014,Winter,0,116,38011735,23266,4,1,1,6,3691,294,0.020408163,0.031427797,,
1815,POR,2014,Winter,0,4,10401062,24423,0,0,0,0,3691,294,0,0.001083717,,
1816,ROU,2014,Winter,0,33,19908979,18515,0,0,0,0,3691,294,0,0.008940666,,
1817,RUS,2014,Winter,1,246,143819667,24387,11,10,9,30,3691,294,0.102040816,0.066648605,,
1818,SLO,2014,Winter,0,85,2061980,25693,2,2,4,8,3691,294,0.027210884,0.023028989,,
1819,SRB,2014,Winter,0,16,7130576,12606,0,0,0,0,3691,294,0,0.004334869,,
1820,SUI,2014,Winter,0,157,8188649,59485,7,2,2,11,3691,294,0.037414966,0.042535898,,
1821,SVK,2014,Winter,0,71,5418649,23703,1,0,0,1,3691,294,0.003401361,0.019235979,,
1822,SWE,2014,Winter,0,96,9696110,42476,2,7,6,15,3691,294,0.051020408,0.026009212,,
1823,THA,2014,Winter,0,3,68438748,14642,0,0,0,0,3691,294,0,0.000812788,,
1824,TJK,2014,Winter,0,1,8252828,3633,0,0,0,0,3691,294,0,0.000270929,,
1825,TOG,2014,Winter,0,3,7137997,1334,0,0,0,0,3691,294,0,0.000812788,,
1826,TUR,2014,Winter,0,11,77229262,19277,0,0,0,0,3691,294,0,0.002980222,,
1827,UKR,2014,Winter,0,79,45272155,9818,1,0,1,2,3691,294,0.006802721,0.021403414,,
1828,USA,2014,Winter,0,264,318386329,51664,9,9,10,28,3691,294,0.095238095,0.071525332,,
1829,UZB,2014,Winter,0,5,30757700,9085,0,0,0,0,3691,294,0,0.001354646,,
1830,VEN,2014,Winter,0,1,30042973,20317,0,0,0,0,3691,294,0,0.000270929,,
1831,ZIM,2014,Winter,0,2,13586710,1594,0,0,0,0,3691,294,0,0.000541859,,
1832,ALG,1984,Summer,0,19,21763578,5361,0,0,2,2,6209,610,0.003278689,0.003060074,,
1833,ARG,1984,Summer,0,90,29737097,11837,0,0,0,0,6209,610,0,0.014495088,,
1834,AUS,1984,Summer,0,243,15544000,24009,4,8,12,24,6209,610,0.039344262,0.039136737,,
1835,AUT,1984,Summer,0,101,7561434,23016,1,1,1,3,6209,610,0.004918033,0.01626671,,
1836,BAN,1984,Summer,0,2,88416529,918,0,0,0,0,6209,610,0,0.000322113,,
1837,BAR,1984,Summer,0,19,255493,11772,0,0,0,0,6209,610,0,0.003060074,,
1838,BEL,1984,Summer,0,75,9855372,23644,1,1,2,4,6209,610,0.006557377,0.01207924,,
1839,BEN,1984,Summer,0,3,4156819,1809,0,0,0,0,6209,610,0,0.00048317,,
1840,BOL,1984,Summer,0,13,6054126,3561,0,0,0,0,6209,610,0,0.002093735,,
1841,BOT,1984,Summer,0,8,1031439,3124,0,0,0,0,6209,610,0,0.001288452,,
1842,BRA,1984,Summer,0,118,132383569,7438,1,5,2,8,6209,610,0.013114754,0.019004671,,
1843,BRN,1984,Summer,0,12,407233,7264,0,0,0,0,6209,610,0,0.001932678,,
1844,BRN,1984,Summer,0,12,218176,7264,0,0,0,0,6209,610,0,0.001932678,,
1845,CAF,1984,Summer,0,3,2478382,1146,0,0,0,0,6209,610,0,0.00048317,,
1846,CAN,1984,Summer,0,405,25607053,26836,10,18,16,44,6209,610,0.072131148,0.065227895,,
1847,CHA,1984,Summer,0,3,4957561,601,0,0,0,0,6209,610,0,0.00048317,,
1848,CHI,1984,Summer,0,43,132445,7992,0,0,0,0,6209,610,0,0.006925431,,
1849,CHI,1984,Summer,0,43,12078137,7992,0,0,0,0,6209,610,0,0.006925431,,
1850,CHN,1984,Summer,0,232,1036825000,2444,15,8,9,32,6209,610,0.052459016,0.037365115,,
1851,CIV,1984,Summer,0,14,9530103,2703,0,1,0,1,6209,610,0.001639344,0.002254791,,
1852,CMR,1984,Summer,0,36,9757849,2450,0,0,1,1,6209,610,0.001639344,0.005798035,,
1853,COD,1984,Summer,0,9,29119663,932,0,0,0,0,6209,610,0,0.001449509,,
1854,COL,1984,Summer,0,48,29331230,6741,0,1,0,1,6209,610,0.001639344,0.007730713,,
1855,CRC,1984,Summer,0,16,2664220,7065,0,0,0,0,6209,610,0,0.002576904,,
1856,CYP,1984,Summer,0,12,697715,11330,0,0,0,0,6209,610,0,0.001932678,,
1857,DEN,1984,Summer,0,49,5111619,26581,0,3,3,6,6209,610,0.009836066,0.00789177,,
1858,DJI,1984,Summer,0,3,406018,2944,0,0,0,0,6209,610,0,0.00048317,,
1859,DOM,1984,Summer,0,24,6331760,3830,0,0,1,1,6209,610,0.001639344,0.003865357,,
1860,ECU,1984,Summer,0,15,8843463,6336,0,0,0,0,6209,610,0,0.002415848,,
1861,EGY,1984,Summer,0,106,47968643,3810,0,1,0,1,6209,610,0.001639344,0.017071992,,
1862,ESA,1984,Summer,0,15,4871041,3357,0,0,0,0,6209,610,0,0.002415848,,
1863,ESP,1984,Summer,0,189,38330364,14308,1,2,2,5,6209,610,0.008196721,0.030439684,,
